PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S1_S2-C10_1_6765.d.PG.Quantity	[2] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S4_S2-D3_1_6770.d.PG.Quantity	[3] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S7_S2-B8_1_6751.d.PG.Quantity	[4] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S10_S2-A5_1_6736.d.PG.Quantity	[5] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S13_S2-D9_1_6776.d.PG.Quantity	[6] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S16_S2-C7_1_6762.d.PG.Quantity	[7] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S19_S2-E1_1_6780.d.PG.Quantity	[8] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S22_S2-B12_1_6755.d.PG.Quantity	[9] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S25_S2-B2_1_6745.d.PG.Quantity	[10] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S28_S2-B4_1_6747.d.PG.Quantity	[11] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S31_S2-D7_1_6774.d.PG.Quantity	[12] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S34_S2-A11_1_6742.d.PG.Quantity	[13] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S37_S2-E5_1_6784.d.PG.Quantity	[14] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S40_S2-A6_1_6737.d.PG.Quantity	[15] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S43_S2-D1_1_6768.d.PG.Quantity	[16] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S46_S2-E3_1_6782.d.PG.Quantity	[17] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S49_S2-C5_1_6760.d.PG.Quantity	[18] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S52_S2-A2_1_6733.d.PG.Quantity	[19] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S55_S2-G4_1_6807.d.PG.Quantity	[20] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S61_S3-A1_1_6829.d.PG.Quantity	[21] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S64_S2-H6_1_6821.d.PG.Quantity	[22] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S67_S2-G11_1_6814.d.PG.Quantity	[23] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S73_S2-G1_1_6804.d.PG.Quantity	[24] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S76_S3-A3_1_6831.d.PG.Quantity	[25] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S79_S2-G8_1_6811.d.PG.Quantity	[26] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S82_S2-F6_1_6797.d.PG.Quantity	[27] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S85_S2-F4_1_6795.d.PG.Quantity	[28] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S88_S2-H3_1_6818.d.PG.Quantity	[29] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S91_S2-F2_1_6793.d.PG.Quantity	[30] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H2_1_6817.d.PG.Quantity	[31] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H10_1_6825.d.PG.Quantity	[32] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S97_S2-E7_1_6786.d.PG.Quantity	[33] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S100_S3-A9_1_6837.d.PG.Quantity	[34] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S102_S3-A7_1_6835.d.PG.Quantity	[35] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S103_S2-E10_1_6789.d.PG.Quantity	[36] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S106_S2-F8_1_6799.d.PG.Quantity
P07633	Pccb	Propionyl-CoA carboxylase beta chain, mitochondrial	PCCB_RAT	87.59475708007812	76.00637817382812	69.69567108154297	61.00296401977539	72.93875122070312	70.71759796142578	177.85284423828125	53.89933395385742	56.057071685791016	65.49551391601562	58.96431350708008	81.40596771240234	51.93718719482422	64.00211334228516	63.88609313964844	81.14893341064453	67.68397521972656	76.06552124023438	57.929588317871094	66.1235580444336	71.13725280761719	59.1246452331543	59.53884506225586	68.51788330078125	76.8472671508789	48.10829544067383	58.00791931152344	90.66069793701172	45.21278381347656	59.11886978149414	73.45450592041016	57.01189422607422	31.62790870666504	63.46348571777344	52.33191680908203	60.28536605834961
P07687	Ephx1	Epoxide hydrolase 1	HYEP_RAT	47.20802307128906	NaN	NaN	NaN	36.60976028442383	NaN	158.44482421875	NaN	17.023595809936523	107.84963989257812	NaN	50.72614288330078	16.607467651367188	NaN	23.650358200073242	30.799510955810547	55.504173278808594	NaN	33.69197082519531	52.04297637939453	65.06121826171875	28.173120498657227	14.13023853302002	128.4573974609375	60.20761489868164	19.808307647705078	35.110233306884766	66.88219451904297	26.7253360748291	43.37824249267578	74.89457702636719	23.853818893432617	21.35452651977539	46.71879196166992	18.466480255126953	18.751863479614258
P07756	Cps1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	CPSM_RAT	126.48487091064453	45.42879104614258	13.883362770080566	258.4237365722656	421.22808837890625	36.69512176513672	56.82004165649414	283.59063720703125	192.58633422851562	139.5128173828125	85.86656188964844	179.07505798339844	242.7688751220703	200.427490234375	133.20953369140625	67.660888671875	281.2206115722656	257.9161376953125	NaN	223.82188415527344	76.6740493774414	17.31656837463379	81.79671478271484	161.9469451904297	38.80274200439453	152.77857971191406	237.5917510986328	43.20411682128906	130.22817993164062	48.12607955932617	171.8685302734375	99.4632568359375	76.72392272949219	108.08161926269531	160.1513214111328	129.70932006835938
P07824	Arg1	Arginase-1	ARGI1_RAT	101.1718521118164	38.404022216796875	57.030479431152344	210.91766357421875	98.12132263183594	108.53640747070312	198.81292724609375	132.49044799804688	111.47135925292969	115.3060302734375	101.98076629638672	101.0761947631836	368.7575378417969	232.3738555908203	98.61858367919922	64.9476547241211	72.24562072753906	294.6551513671875	152.23257446289062	334.344482421875	51.783809661865234	300.5675048828125	223.4373016357422	171.55319213867188	137.08560180664062	166.0748291015625	45.08709716796875	304.681884765625	107.44452667236328	189.27154541015625	474.390625	168.08445739746094	201.39695739746094	93.18162536621094	93.72329711914062	89.9380874633789
P07871;P21775	Acaa1b;Acaa1a	3-ketoacyl-CoA thiolase B, peroxisomal;3-ketoacyl-CoA thiolase A, peroxisomal	THIKB_RAT;THIKA_RAT	70.37898254394531	116.96894836425781	60.390541076660156	21.224828720092773	55.309234619140625	65.93685913085938	94.00003814697266	64.56451416015625	49.18027877807617	68.41839599609375	75.88421630859375	40.24321365356445	43.136409759521484	39.21746063232422	50.51200485229492	58.11765670776367	56.10420608520508	48.365543365478516	35.00537872314453	34.10820007324219	100.26874542236328	77.33929443359375	44.20869445800781	53.31882858276367	40.721927642822266	53.64331817626953	26.67412757873535	58.18458938598633	24.4090576171875	47.62615203857422	52.04691696166992	20.515727996826172	57.550689697265625	42.018890380859375	22.000343322753906	41.42792892456055
P07895	Sod2	Superoxide dismutase [Mn], mitochondrial	SODM_RAT	98.2057876586914	205.04107666015625	162.4836883544922	186.63937377929688	144.3424530029297	100.95553588867188	147.37525939941406	123.03213500976562	156.2797393798828	158.19772338867188	179.92481994628906	271.1835632324219	103.35070037841797	250.92410278320312	225.543212890625	146.2181854248047	193.77685546875	214.17105102539062	115.62647247314453	353.8397521972656	112.15525817871094	157.3589630126953	125.17420959472656	217.2400360107422	277.4601745605469	149.29278564453125	258.4114685058594	139.5217742919922	185.7545623779297	169.5994415283203	432.2389221191406	396.2734680175781	61.24317932128906	162.50143432617188	235.4392547607422	187.06240844726562
P07943	Akr1b1	Aldo-keto reductase family 1 member B1	ALDR_RAT	1267.061279296875	1705.055908203125	2529.15087890625	1959.5147705078125	1921.943603515625	1997.0284423828125	2147.55029296875	1381.7923583984375	1669.007080078125	1705.7742919921875	2813.521240234375	1317.175537109375	1294.4847412109375	2194.9609375	2166.66162109375	1563.0679931640625	1343.8817138671875	2427.324951171875	1392.8037109375	1657.911376953125	1775.6588134765625	1931.0467529296875	1497.3934326171875	1361.0599365234375	1420.011474609375	1779.2730712890625	1654.5184326171875	1272.715576171875	1913.21044921875	1844.34130859375	1756.9708251953125	2423.840576171875	1831.7081298828125	1558.1143798828125	1773.5059814453125	2039.8585205078125
P07953	Pfkfb1	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1	F261_RAT	65.22135162353516	110.76294708251953	108.69685363769531	90.71060180664062	78.34455108642578	64.45173645019531	NaN	78.2032699584961	70.574462890625	92.08738708496094	123.19686126708984	83.12718963623047	83.35987091064453	112.07911682128906	129.30384826660156	77.90333557128906	92.9960708618164	108.72111511230469	58.721832275390625	84.64366149902344	32.23404312133789	61.83049392700195	66.27719116210938	60.20377731323242	88.51952362060547	56.84880065917969	89.26925659179688	63.49285888671875	49.7937126159668	74.7499008178711	63.14654541015625	65.15708923339844	35.672183990478516	84.32685089111328	83.57622528076172	97.68831634521484
P08009	Gstm7	Glutathione S-transferase Mu 7	GSTM7_RAT	147.8247833251953	131.72885131835938	148.9932861328125	204.99691772460938	117.99665069580078	152.48887634277344	79.73432159423828	128.82980346679688	183.0565643310547	166.4972381591797	198.46771240234375	158.61648559570312	105.33396911621094	165.33685302734375	129.12213134765625	126.51507568359375	140.6590118408203	133.27999877929688	122.6290283203125	162.9383544921875	141.40492248535156	189.94041442871094	136.02752685546875	226.64695739746094	263.50335693359375	130.87457275390625	114.09719848632812	180.3634033203125	98.0244369506836	170.88226318359375	195.47695922851562	104.2354736328125	121.33139038085938	173.910888671875	117.5270004272461	206.99586486816406
P08010	Gstm2	Glutathione S-transferase Mu 2	GSTM2_RAT	480.47528076171875	636.7398071289062	769.14404296875	653.9071655273438	623.1722412109375	715.754638671875	1071.687744140625	423.8447570800781	564.5971069335938	531.7807006835938	725.7593994140625	487.9032897949219	416.26837158203125	774.7970581054688	533.5712890625	597.4151611328125	584.1813354492188	663.3931274414062	522.5047607421875	460.8135070800781	584.22265625	894.982421875	704.2769165039062	446.425537109375	516.5718994140625	597.4298095703125	636.7388305664062	624.3014526367188	566.638427734375	754.8118896484375	544.3364868164062	715.7645263671875	503.02581787109375	592.472412109375	563.8296508789062	822.2431640625
P08082	Cltb	Clathrin light chain B	CLCB_RAT	24.347108840942383	57.91034698486328	63.36515426635742	21.701635360717773	51.98191452026367	61.12911605834961	176.8609619140625	63.44196701049805	46.014225006103516	37.15328598022461	75.86241149902344	57.98686218261719	24.130422592163086	63.61918640136719	51.30680847167969	34.33296585083008	69.74987030029297	70.35352325439453	19.78726577758789	76.33423614501953	11.768024444580078	7.40900182723999	29.6026668548584	44.87371063232422	18.85037612915039	50.07001876831055	65.83467864990234	48.67829132080078	91.89654541015625	37.34895706176758	55.493045806884766	80.85932159423828	46.889625549316406	28.577402114868164	63.71046447753906	30.9689884185791
P08413	Camk2b	Calcium/calmodulin-dependent protein kinase type II subunit beta	KCC2B_RAT	83.48463439941406	131.6148681640625	65.9444351196289	126.11100006103516	78.78373718261719	141.3549041748047	84.88260650634766	101.47731018066406	74.82006072998047	92.50760650634766	121.69596862792969	91.32451629638672	101.64070892333984	73.53083038330078	61.890010833740234	55.065677642822266	125.18067932128906	104.02906036376953	129.32489013671875	64.68110656738281	136.7101287841797	95.35277557373047	65.50586700439453	87.41996765136719	61.908424377441406	78.18476867675781	87.25489807128906	74.38533020019531	74.52420806884766	68.22709655761719	62.24885559082031	68.1689682006836	68.59424591064453	53.43292236328125	93.25466918945312	65.71210479736328
P08460	Nid1	Nidogen-1 (Fragment)	NID1_RAT	172.9938201904297	176.535400390625	121.4089126586914	151.59107971191406	116.14002990722656	110.63215637207031	244.5572967529297	108.97057342529297	115.24724578857422	120.32684326171875	142.96902465820312	92.16998291015625	159.94175720214844	124.58440399169922	134.06248474121094	168.41452026367188	117.59349060058594	111.33193969726562	133.9188232421875	117.92120361328125	329.8111267089844	192.15489196777344	161.18173217773438	125.39319610595703	163.3410186767578	100.11119079589844	116.85672760009766	152.8123779296875	113.40394592285156	160.19590759277344	134.12939453125	115.08219909667969	99.2231674194336	122.84833526611328	127.29349517822266	99.75898742675781
P08461	Dlat	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	ODP2_RAT	1662.6529541015625	1810.4774169921875	1325.693359375	1442.45458984375	1203.32861328125	1023.2747192382812	716.5948486328125	1253.0931396484375	1517.08837890625	1730.3359375	1396.884521484375	1811.642333984375	1273.841552734375	1319.0531005859375	2058.232666015625	1594.2718505859375	1379.0655517578125	2273.94384765625	1287.688720703125	1551.2919921875	1127.80615234375	1215.3311767578125	1464.406005859375	1492.867919921875	1852.2010498046875	1149.20849609375	1339.8111572265625	1484.8800048828125	1051.330078125	1736.9359130859375	1707.78857421875	1720.2694091796875	827.6337280273438	1895.1075439453125	1578.7979736328125	1455.1351318359375
P08503	Acadm	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADM_RAT	1024.660400390625	692.0833129882812	484.18365478515625	562.9929809570312	595.8359375	424.8564147949219	303.7326965332031	575.4749145507812	800.9725341796875	1026.5191650390625	459.775634765625	1111.736328125	470.0433044433594	767.9177856445312	949.3286743164062	1066.6954345703125	593.9217529296875	949.5006103515625	491.25433349609375	765.5963134765625	466.3187255859375	511.15167236328125	484.21533203125	1322.371337890625	1141.5948486328125	467.14337158203125	799.4203491210938	998.6513061523438	393.35845947265625	1087.95166015625	897.4774780273438	821.5052490234375	249.9288330078125	1132.7042236328125	694.5418701171875	689.665771484375
P08649	C4	Complement C4	CO4_RAT	34.2984619140625	73.63211059570312	60.960453033447266	48.9105224609375	54.535606384277344	36.2387809753418	282.8844909667969	41.02056884765625	48.007225036621094	38.10538864135742	42.34392547607422	46.50361251831055	46.09510803222656	47.66507339477539	33.828956604003906	35.932254791259766	43.31047821044922	65.99796295166016	29.544902801513672	37.351173400878906	65.06510162353516	48.91938781738281	53.77933120727539	41.05961227416992	39.18744659423828	41.9520378112793	39.061893463134766	61.191715240478516	44.760955810546875	45.8123664855957	51.763282775878906	101.71559143066406	36.78980255126953	34.200748443603516	32.855594635009766	37.3843994140625
P08699	Lgals3	Galectin-3	LEG3_RAT	23.152711868286133	41.15947723388672	33.83720397949219	21.051511764526367	33.85018539428711	31.42286491394043	95.08631134033203	30.215007781982422	40.16511154174805	15.375892639160156	NaN	24.612117767333984	94.61372375488281	30.16158676147461	30.8099365234375	31.185043334960938	35.5581169128418	32.834163665771484	31.87665557861328	45.259559631347656	243.76686096191406	34.98086929321289	47.255558013916016	48.52690887451172	21.439966201782227	56.69081497192383	82.5347671508789	26.9771785736084	23.02589225769043	52.17369079589844	11.748577117919922	32.860713958740234	35.42197799682617	31.865829467773438	40.67017364501953	19.783239364624023
P08733	Myl2	Myosin regulatory light chain 2, ventricular/cardiac muscle isoform	MLRV_RAT	32596.421875	1242.70068359375	1290.868896484375	573.1603393554688	4678.6728515625	242.091552734375	694.4482421875	486.226318359375	3248.467041015625	37739.33203125	908.1602783203125	11949.935546875	617.4397583007812	734.49365234375	8828.7236328125	20889.458984375	6916.87841796875	11530.62109375	4386.11279296875	23957.26953125	393.356201171875	439.0687561035156	353.6177673339844	35893.3046875	33451.41015625	349.6841735839844	2785.649169921875	19002.435546875	921.106689453125	14037.3310546875	25889.876953125	12764.4052734375	525.632080078125	12080.78125	222.5769500732422	274.6737365722656
P08932		T-kininogen 2	KNT2_RAT	36.40554428100586	74.85560607910156	55.758819580078125	97.1076889038086	130.40655517578125	36.914859771728516	897.3419799804688	168.83663940429688	242.0657501220703	29.210346221923828	41.99329376220703	127.98006439208984	27.437110900878906	174.7698211669922	38.2312126159668	63.286556243896484	164.91458129882812	384.266845703125	10.188311576843262	27.197355270385742	70.21147918701172	172.7024688720703	47.50228500366211	155.28123474121094	172.11029052734375	17.23210334777832	122.26139831542969	188.21644592285156	41.87263870239258	118.19935607910156	47.255245208740234	184.60403442382812	41.93349075317383	324.31207275390625	189.05996704101562	43.40642166137695
P08934	Kng1	Kininogen-1	KNG1_RAT	15.574881553649902	16.503705978393555	16.86787986755371	13.08894157409668	10.993552207946777	NaN	169.37852478027344	NaN	14.576069831848145	8.963081359863281	NaN	7.079573154449463	NaN	16.293025970458984	8.810225486755371	11.407205581665039	17.441875457763672	12.144679069519043	NaN	11.116430282592773	38.659934997558594	17.514387130737305	15.374505996704102	15.93344783782959	13.628511428833008	10.946407318115234	9.524679183959961	10.46045207977295	8.454629898071289	8.652117729187012	15.15812873840332	20.52288246154785	11.360906600952148	4.648490905761719	8.16186809539795	12.627487182617188
P09006	Serpina3n	Serine protease inhibitor A3N	SPA3N_RAT	166.79177856445312	158.17483520507812	147.80311584472656	162.71644592285156	197.14340209960938	103.50402069091797	2571.04150390625	188.03622436523438	196.29510498046875	123.1658706665039	119.2254409790039	115.44993591308594	114.43592071533203	163.03182983398438	120.12413787841797	203.36172485351562	209.59234619140625	350.0874938964844	82.3908462524414	123.55348205566406	285.800537109375	327.8274230957031	136.39828491210938	187.03318786621094	200.19085693359375	99.58948516845703	143.92491149902344	177.44815063476562	88.86860656738281	182.5353240966797	171.8603057861328	143.27000427246094	108.7200927734375	366.09423828125	136.939697265625	148.51272583007812
P09117	Aldoc	Fructose-bisphosphate aldolase C	ALDOC_RAT	384.7458190917969	296.6253662109375	1097.9072265625	702.5464477539062	894.781982421875	381.0688781738281	6266.68359375	630.7217407226562	726.7343139648438	476.1211853027344	785.9347534179688	NaN	NaN	424.919677734375	572.8797607421875	415.483642578125	NaN	457.7446594238281	295.1956481933594	818.7371826171875	341.61065673828125	610.8567504882812	640.4422607421875	340.691650390625	284.66156005859375	569.7713623046875	NaN	450.017578125	791.69384765625	370.3570556640625	1108.329833984375	873.8303833007812	NaN	260.7633361816406	418.9175109863281	516.7808837890625
P09456	Prkar1a	cAMP-dependent protein kinase type I-alpha regulatory subunit	KAP0_RAT	109.50189971923828	131.1594696044922	113.8830795288086	123.0664291381836	128.0603485107422	115.74061584472656	157.23190307617188	85.54644012451172	94.48322296142578	125.22850036621094	126.54187774658203	113.12030792236328	122.04164123535156	119.69597625732422	103.28157043457031	121.37885284423828	129.14114379882812	149.9465789794922	106.00126647949219	101.93042755126953	148.29934692382812	125.44189453125	86.80265045166016	123.4399642944336	125.76129150390625	103.53331756591797	105.86810302734375	78.81707763671875	86.62693786621094	94.27375793457031	100.56521606445312	103.82785034179688	100.0876235961914	93.11017608642578	103.5298843383789	99.32057189941406
P09495	Tpm4	Tropomyosin alpha-4 chain	TPM4_RAT	223.0607147216797	224.98776245117188	478.49639892578125	197.5899658203125	200.6383819580078	245.446044921875	3371.4921875	198.14450073242188	182.0589599609375	160.92433166503906	202.21923828125	176.37435913085938	477.6277160644531	177.0987091064453	206.21347045898438	287.2992248535156	212.9253692626953	220.16610717773438	246.76473999023438	203.42774963378906	402.59466552734375	294.4719543457031	344.7128601074219	227.99473571777344	140.7671661376953	240.0289306640625	279.2098083496094	465.2878112792969	417.932861328125	291.61322021484375	173.15301513671875	482.61029052734375	272.3053283691406	168.61819458007812	177.04991149902344	221.99725341796875
P09527	Rab7a	Ras-related protein Rab-7a	RAB7A_RAT	224.6795654296875	217.48194885253906	199.596923828125	268.34368896484375	231.29489135742188	298.97967529296875	1463.6519775390625	249.28160095214844	198.5995330810547	229.6815948486328	204.49696350097656	198.8713836669922	335.4170227050781	194.56777954101562	113.30393981933594	148.99241638183594	329.5076599121094	155.45297241210938	223.51754760742188	196.062744140625	250.60813903808594	203.66384887695312	194.70516967773438	136.42970275878906	121.764404296875	205.51693725585938	184.25271606445312	213.08778381347656	268.8705749511719	203.1590118408203	142.05886840820312	178.11886596679688	257.3569641113281	186.20840454101562	204.8717498779297	123.47640228271484
P09605	Ckmt2	Creatine kinase S-type, mitochondrial	KCRS_RAT	2682.581787109375	1247.1207275390625	1245.7734375	1369.2816162109375	1552.9383544921875	1081.0869140625	295.4313659667969	1613.94189453125	2318.96337890625	3517.27734375	1005.1314697265625	3404.921142578125	858.7725830078125	2232.14697265625	2495.22119140625	2446.177001953125	1933.8341064453125	3261.629150390625	1660.36376953125	2999.663330078125	1316.161865234375	1343.978271484375	1376.7945556640625	2837.91845703125	3776.917236328125	1050	1923.0693359375	2507.572998046875	1443.079833984375	2389.343505859375	3081.08837890625	2625.662841796875	612.2966918945312	2475.395751953125	2477.932373046875	1816.94482421875
P09606	Glul	Glutamine synthetase	GLNA_RAT	60.59082794189453	99.1858901977539	120.7624282836914	72.5841064453125	114.08366394042969	101.50389099121094	NaN	106.5165023803711	77.60542297363281	96.67269897460938	120.4225845336914	84.65618896484375	84.37596893310547	96.5917739868164	109.6846694946289	50.78602981567383	69.48916625976562	120.58877563476562	99.45494842529297	78.60426330566406	107.27293395996094	125.81071472167969	139.1104278564453	85.18077087402344	82.82330322265625	89.97709655761719	118.76361846923828	61.83030319213867	98.25530242919922	68.57167053222656	86.59941101074219	86.5516357421875	140.2426300048828	59.26553726196289	89.140625	85.93199920654297
P09650	Mcpt1	Mast cell protease 1	MCPT1_RAT	85.87181091308594	80.3606185913086	157.57508850097656	65.19283294677734	111.42670440673828	146.63162231445312	661.2978515625	136.33554077148438	103.42633819580078	52.6441535949707	117.87574005126953	63.62154006958008	84.46267700195312	143.02059936523438	66.11476135253906	32.9216423034668	95.05529022216797	65.20337677001953	54.31315612792969	41.49732208251953	817.2243041992188	NaN	23.356767654418945	71.59268188476562	NaN	65.29410552978516	24.735546112060547	NaN	134.99195861816406	NaN	50.91151428222656	24.929784774780273	54.27548599243164	72.66612243652344	55.2773551940918	62.329524993896484
P09739	Tnnt3	Troponin T, fast skeletal muscle	TNNT3_RAT	13922.8916015625	22739.55078125	30278.919921875	29317.3359375	24762.75390625	25240.212890625	896.486328125	22751.8203125	21724.583984375	16665.20703125	26631.10546875	17724.244140625	27624.96484375	20138.8515625	21080.345703125	20712.755859375	16104.4013671875	22582.962890625	22636.6328125	18614.587890625	24484.099609375	30791.76171875	29893.033203125	11384.783203125	18731.736328125	22722.900390625	20743.896484375	15900.2568359375	22291.611328125	18255.72265625	18701.57421875	28388.232421875	21434.70703125	17104.822265625	17398.693359375	21990.87109375
P09811	Pygl	Glycogen phosphorylase, liver form	PYGL_RAT	999.0787963867188	1668.866943359375	1704.2735595703125	3638.6435546875	1939.7724609375	2499.935546875	128.7485809326172	2161.7880859375	1635.9644775390625	1181.5640869140625	2030.7711181640625	2534.319091796875	1156.818603515625	2636.80029296875	1429.2845458984375	936.4931640625	369.7016296386719	1923.75537109375	3459.4619140625	1744.8043212890625	658.5851440429688	2672.189453125	2083.671630859375	776.6756591796875	1688.629150390625	4161.92138671875	2460.29736328125	1405.400390625	2415.3896484375	982.9361572265625	1875.1116943359375	642.216796875	1432.4039306640625	842.9158325195312	2555.995849609375	3598.6953125
